epoch,train_loss,val_loss,val_mae,lr
114,0.010040,0.067359,60.942425,3.99e-04
115,0.009897,0.061427,57.959785,3.91e-04
116,0.009661,0.064599,56.951328,3.83e-04
117,0.009616,0.052604,57.502930,3.76e-04
118,0.009776,0.051575,64.534317,3.68e-04
119,0.009066,0.045536,56.050030,3.61e-04
120,0.009203,0.074197,69.579872,3.53e-04
121,0.008876,0.037122,61.360947,3.45e-04
122,0.008631,0.045930,59.660465,3.38e-04
123,0.008411,0.036860,53.754967,3.31e-04
124,0.008577,0.045997,53.094219,3.23e-04
125,0.008253,0.059100,53.862148,3.16e-04
126,0.008439,0.056970,49.670803,3.09e-04
127,0.008182,0.054140,54.679005,3.01e-04
128,0.008435,0.064786,54.423824,2.94e-04
129,0.008130,0.037331,52.403839,2.87e-04
130,0.007750,0.062423,63.776501,2.80e-04
131,0.007699,0.046084,49.362530,2.73e-04
132,0.007625,0.048283,46.978809,2.66e-04
133,0.007272,0.039058,47.474720,2.59e-04
134,0.007327,0.055930,49.387993,2.52e-04
135,0.007132,0.066366,67.992439,2.45e-04
136,0.007093,0.041403,45.666035,2.39e-04
137,0.006877,0.041611,46.987015,2.32e-04
138,0.006811,0.046404,49.887188,2.25e-04
139,0.006724,0.046914,47.593742,2.19e-04
140,0.006830,0.040033,49.549572,2.12e-04
141,0.006573,0.043428,43.895542,2.06e-04
142,0.006451,0.069679,52.449993,2.00e-04
143,0.006437,0.059058,54.065907,1.94e-04
144,0.006421,0.056688,48.034294,1.87e-04
145,0.006329,0.053680,49.688679,1.81e-04
146,0.006269,0.039404,43.443558,1.75e-04
147,0.006176,0.075077,49.020607,1.69e-04
148,0.006220,0.048901,45.374901,1.63e-04
149,0.005897,0.043546,47.135609,1.58e-04
150,0.005886,0.034291,43.836678,1.52e-04
151,0.005805,0.042728,42.733227,1.46e-04
152,0.005791,0.032259,47.828949,1.41e-04
153,0.005551,0.050706,47.039551,1.36e-04
154,0.005553,0.072983,51.095482,1.30e-04
155,0.005468,0.045708,47.749924,1.25e-04
156,0.005449,0.045603,46.980820,1.20e-04
157,0.005415,0.057515,42.738426,1.15e-04
158,0.005272,0.042168,43.081635,1.10e-04
159,0.005273,0.050686,45.443619,1.05e-04
160,0.005031,0.052904,48.506420,1.00e-04
161,0.005294,0.048803,41.644997,9.55e-05
162,0.005072,0.057891,43.216869,9.09e-05
163,0.005095,0.065533,43.837002,8.65e-05
164,0.004936,0.060882,42.769703,8.21e-05
165,0.004885,0.046039,43.525200,7.78e-05
166,0.004821,0.060665,44.557526,7.37e-05
167,0.004864,0.053276,42.490669,6.96e-05
168,0.004763,0.055465,43.285614,6.57e-05
169,0.004764,0.066110,44.369297,6.18e-05
170,0.004731,0.056882,41.781311,5.81e-05
171,0.004823,0.044354,41.440845,5.45e-05
172,0.004627,0.058866,43.542805,5.10e-05
173,0.004573,0.058262,44.101727,4.76e-05
174,0.004402,0.048352,40.639084,4.43e-05
175,0.004538,0.048480,47.363571,4.11e-05
176,0.004696,0.048402,39.958965,3.81e-05
177,0.004374,0.048345,43.769535,3.51e-05
178,0.004453,0.049666,42.105534,3.23e-05
179,0.004373,0.047511,42.773945,2.96e-05
180,0.004486,0.053023,46.257656,2.70e-05
181,0.004266,0.052660,45.318951,2.45e-05
182,0.004215,0.055382,42.032597,2.21e-05
183,0.004164,0.053192,42.260250,1.99e-05
184,0.004547,0.057553,44.786308,1.77e-05
185,0.004446,0.042064,41.169949,1.57e-05
186,0.004147,0.037649,38.311218,1.38e-05
187,0.004226,0.051989,41.425156,1.20e-05
188,0.004188,0.047339,40.957077,1.04e-05
189,0.004400,0.050401,40.646034,8.86e-06
190,0.004260,0.054741,43.383732,7.45e-06
191,0.004200,0.050139,40.042370,6.16e-06
192,0.004434,0.050329,39.756187,4.99e-06
193,0.004184,0.055865,42.513512,3.94e-06
194,0.004300,0.045412,39.572945,3.02e-06
195,0.004200,0.051377,41.199924,2.22e-06
196,0.004185,0.044282,40.286076,1.54e-06
197,0.004259,0.061385,42.333420,9.87e-07
198,0.004122,0.039459,37.401955,5.55e-07
199,0.004113,0.055247,41.481934,2.47e-07
200,0.004206,0.047234,38.786747,6.17e-08
