epoch,train_loss,val_loss,val_mae,lr
77,0.009788,0.037693,49.175087,3.42e-04
78,0.009551,0.023439,51.739998,3.38e-04
79,0.008221,0.024302,49.577721,3.35e-04
80,0.008321,0.020045,53.381191,3.31e-04
81,0.007881,0.023170,52.858948,3.27e-04
82,0.007813,0.025553,44.971962,3.24e-04
83,0.008587,0.017852,48.200756,3.20e-04
84,0.007511,0.015860,44.949467,3.16e-04
85,0.007339,0.026184,47.670307,3.12e-04
86,0.007546,0.021952,46.425575,3.08e-04
87,0.007255,0.019329,41.383713,3.05e-04
88,0.007246,0.024292,47.172489,3.01e-04
89,0.006781,0.039280,58.629276,2.97e-04
90,0.007289,0.014669,46.051521,2.93e-04
91,0.006724,0.018202,43.738602,2.89e-04
92,0.006879,0.036048,47.535843,2.85e-04
93,0.006558,0.017032,37.637253,2.81e-04
94,0.006717,0.019013,49.275848,2.77e-04
95,0.006397,0.017917,42.645111,2.74e-04
96,0.005996,0.020849,44.130817,2.70e-04
97,0.006252,0.016391,40.288830,2.66e-04
98,0.006199,0.019896,38.629509,2.62e-04
99,0.005844,0.024797,63.461151,2.58e-04
100,0.005574,0.014731,36.100071,2.54e-04
101,0.005632,0.024731,53.328976,2.50e-04
102,0.005983,0.028103,40.317265,2.46e-04
103,0.005232,0.020179,58.758598,2.42e-04
104,0.005552,0.017533,42.362549,2.38e-04
105,0.005041,0.018729,38.372517,2.34e-04
106,0.005213,0.018534,38.059681,2.30e-04
107,0.005079,0.017052,34.770077,2.26e-04
108,0.004984,0.014771,35.952366,2.23e-04
109,0.004973,0.015509,32.157936,2.19e-04
110,0.004840,0.021017,38.767395,2.15e-04
111,0.004709,0.016763,45.239452,2.11e-04
112,0.004928,0.019057,35.102642,2.07e-04
113,0.004631,0.017984,36.880421,2.03e-04
114,0.004244,0.021968,36.375698,1.99e-04
115,0.004358,0.019297,37.072315,1.95e-04
116,0.004339,0.018951,35.685051,1.92e-04
117,0.004258,0.016901,32.597473,1.88e-04
118,0.004207,0.016820,33.972790,1.84e-04
119,0.004078,0.016930,33.929096,1.80e-04
120,0.004091,0.015514,32.559883,1.76e-04
121,0.003705,0.017621,34.539963,1.73e-04
122,0.003980,0.019354,38.297260,1.69e-04
123,0.003741,0.018525,33.857117,1.65e-04
124,0.003834,0.020440,33.919281,1.62e-04
125,0.003805,0.026006,41.976101,1.58e-04
126,0.003651,0.022023,36.698170,1.54e-04
127,0.003713,0.016671,31.375360,1.51e-04
128,0.003385,0.015501,34.870598,1.47e-04
129,0.003581,0.018331,33.855888,1.44e-04
130,0.003411,0.018594,34.057343,1.40e-04
131,0.003388,0.013527,40.888367,1.37e-04
132,0.003204,0.018181,32.807953,1.33e-04
133,0.003076,0.019240,31.747103,1.30e-04
134,0.003277,0.020809,36.615261,1.26e-04
135,0.003004,0.017023,30.489882,1.23e-04
136,0.003104,0.022726,34.762436,1.19e-04
137,0.002936,0.014182,28.452703,1.16e-04
138,0.002908,0.019348,31.355070,1.13e-04
139,0.002884,0.016135,43.461544,1.09e-04
140,0.003103,0.014840,28.049559,1.06e-04
141,0.002818,0.014173,29.721289,1.03e-04
142,0.002867,0.017003,28.622717,9.99e-05
143,0.002687,0.013914,28.849934,9.68e-05
144,0.002695,0.019710,28.849886,9.37e-05
145,0.002641,0.018873,34.309196,9.06e-05
146,0.002563,0.016733,27.249464,8.76e-05
147,0.002664,0.020978,32.601120,8.47e-05
148,0.002627,0.016674,27.180363,8.17e-05
149,0.002483,0.017968,28.989321,7.89e-05
150,0.002491,0.021579,30.268255,7.60e-05
151,0.002440,0.017804,30.492121,7.32e-05
152,0.002353,0.017076,26.278906,7.05e-05
153,0.002315,0.020439,26.483997,6.78e-05
154,0.002243,0.021534,27.322365,6.51e-05
155,0.002250,0.018252,25.156477,6.25e-05
156,0.002280,0.014483,27.605299,5.99e-05
157,0.002294,0.014885,28.780462,5.74e-05
158,0.002216,0.018231,29.244123,5.49e-05
159,0.002135,0.016090,27.194708,5.25e-05
160,0.002061,0.019125,26.880033,5.01e-05
161,0.002007,0.016313,25.361071,4.77e-05
162,0.002222,0.014865,24.681564,4.55e-05
163,0.002062,0.017046,27.228125,4.32e-05
164,0.001930,0.017504,26.445297,4.10e-05
165,0.001981,0.018793,26.111830,3.89e-05
166,0.002358,0.014779,24.276566,3.68e-05
167,0.002057,0.016606,25.618971,3.48e-05
168,0.001946,0.016072,25.612427,3.28e-05
169,0.001964,0.020490,26.480963,3.09e-05
170,0.001929,0.015094,26.269386,2.91e-05
171,0.001969,0.014942,26.000237,2.72e-05
172,0.001847,0.011374,24.140963,2.55e-05
173,0.001832,0.015877,25.153967,2.38e-05
174,0.001767,0.021305,26.222704,2.21e-05
175,0.001814,0.018189,25.094198,2.06e-05
176,0.001775,0.014599,24.771112,1.90e-05
177,0.001826,0.017278,25.136524,1.76e-05
178,0.001879,0.015692,25.565170,1.61e-05
179,0.001714,0.017659,26.320498,1.48e-05
180,0.001785,0.022685,26.386997,1.35e-05
181,0.001722,0.018116,25.854649,1.22e-05
182,0.001705,0.018438,26.454103,1.11e-05
183,0.001690,0.017406,25.351749,9.93e-06
184,0.001671,0.017274,23.534655,8.86e-06
185,0.001646,0.017788,24.760754,7.85e-06
186,0.001656,0.018520,24.399612,6.91e-06
187,0.001622,0.017464,24.481760,6.02e-06
188,0.001781,0.015221,24.318441,5.19e-06
189,0.001609,0.017661,24.018911,4.43e-06
190,0.001654,0.018819,24.602032,3.72e-06
191,0.001590,0.014468,23.001934,3.08e-06
192,0.001603,0.016809,24.736588,2.49e-06
193,0.001583,0.017818,24.184120,1.97e-06
194,0.001694,0.016490,24.373154,1.51e-06
195,0.001586,0.015359,23.702492,1.11e-06
196,0.001820,0.017100,24.255133,7.71e-07
197,0.001718,0.017016,23.802570,4.93e-07
198,0.001653,0.016727,25.022474,2.78e-07
199,0.001612,0.016824,23.933811,1.23e-07
200,0.001709,0.018116,25.425234,3.08e-08
