epoch,train_loss,val_loss,val_mae,lr
1,0.375606,0.357871,418.828735,5.00e-04
2,0.346547,0.350615,369.808105,5.00e-04
3,0.328739,0.335772,430.715271,5.00e-04
4,0.313950,0.306243,414.757629,5.00e-04
5,0.300764,0.292724,358.023468,5.00e-04
6,0.287154,0.268104,350.007996,5.00e-04
7,0.272965,0.262414,359.348572,5.00e-04
8,0.263516,0.254333,335.602600,5.00e-04
9,0.253353,0.245053,334.745056,5.00e-04
10,0.244233,0.237515,352.048920,5.00e-04
11,0.235148,0.234550,359.856384,5.00e-04
12,0.225705,0.209678,311.682770,5.00e-04
13,0.219164,0.201950,303.660889,5.00e-04
14,0.212567,0.204766,323.817993,5.00e-04
15,0.205193,0.195326,317.348877,5.00e-04
16,0.199854,0.187094,323.342041,5.00e-04
17,0.194324,0.180197,282.451843,5.00e-04
18,0.188190,0.171147,289.374542,5.00e-04
19,0.183969,0.168031,311.272461,5.00e-04
20,0.177735,0.159581,275.203461,5.00e-04
21,0.174353,0.165226,293.946869,5.00e-04
22,0.169355,0.151205,272.825806,5.00e-04
23,0.165130,0.156389,278.979126,5.00e-04
24,0.160744,0.143971,261.186951,5.00e-04
25,0.158445,0.162317,322.769501,5.00e-04
26,0.155491,0.144890,254.060837,5.00e-04
27,0.151073,0.126128,242.218262,5.00e-04
28,0.148703,0.124551,239.440414,5.00e-04
29,0.145391,0.126317,238.978714,5.00e-04
30,0.142342,0.116144,245.238861,5.00e-04
31,0.140258,0.123768,238.461319,5.00e-04
32,0.138394,0.109730,225.217422,5.00e-04
33,0.135603,0.118414,238.815491,5.00e-04
34,0.132069,0.107752,238.501999,5.00e-04
35,0.132081,0.104102,218.276230,5.00e-04
36,0.130365,0.118449,235.751999,5.00e-04
37,0.127332,0.108758,249.299240,5.00e-04
38,0.125380,0.099675,226.199768,5.00e-04
39,0.124960,0.097916,211.393005,5.00e-04
40,0.123565,0.104284,220.042419,5.00e-04
41,0.120167,0.103720,222.817688,5.00e-04
42,0.119824,0.107539,225.902679,5.00e-04
43,0.119395,0.094698,210.580978,5.00e-04
44,0.117200,0.092707,209.103256,5.00e-04
45,0.115564,0.095672,216.601349,5.00e-04
46,0.114796,0.114430,261.484558,5.00e-04
47,0.112346,0.096561,211.126328,5.00e-04
48,0.110179,0.093217,213.601105,5.00e-04
49,0.109778,0.088811,204.956741,5.00e-04
50,0.111975,0.104303,236.759384,5.00e-04
51,0.109539,0.085966,196.366394,5.00e-04
52,0.106209,0.092343,223.370895,5.00e-04
53,0.105675,0.097572,218.688828,5.00e-04
54,0.107599,0.078718,193.333679,5.00e-04
55,0.104084,0.085906,209.676025,5.00e-04
56,0.103315,0.081996,192.222488,5.00e-04
57,0.102574,0.096037,214.862213,5.00e-04
58,0.101042,0.088026,216.971756,5.00e-04
59,0.101216,0.078698,185.092010,5.00e-04
60,0.100799,0.100109,214.512878,5.00e-04
61,0.098527,0.080323,205.332535,5.00e-04
62,0.100585,0.076801,197.734161,5.00e-04
63,0.097152,0.073534,176.444458,5.00e-04
64,0.095577,0.085023,203.418411,5.00e-04
65,0.095276,0.079623,199.253189,5.00e-04
66,0.096828,0.079656,198.056503,5.00e-04
67,0.094818,0.075264,196.551529,5.00e-04
68,0.093808,0.071804,185.818970,5.00e-04
69,0.092926,0.077438,194.694122,5.00e-04
70,0.092457,0.091926,228.257431,5.00e-04
71,0.091778,0.078187,195.093201,5.00e-04
72,0.093087,0.072036,173.559052,5.00e-04
73,0.090304,0.073622,174.950241,5.00e-04
74,0.091312,0.078384,191.994003,5.00e-04
75,0.090907,0.068375,180.901108,5.00e-04
76,0.089073,0.099368,235.803650,5.00e-04
77,0.088474,0.097227,229.909256,5.00e-04
78,0.086741,0.067902,174.349655,5.00e-04
79,0.087414,0.067927,173.706879,5.00e-04
80,0.085671,0.073626,183.066391,5.00e-04
81,0.087952,0.072346,181.322998,5.00e-04
82,0.085943,0.069945,186.215012,5.00e-04
83,0.084662,0.069260,184.158066,5.00e-04
84,0.084258,0.067931,177.983368,5.00e-04
85,0.084947,0.076736,205.118317,5.00e-04
86,0.082146,0.070224,171.286911,5.00e-04
87,0.083052,0.058509,150.624695,5.00e-04
88,0.082922,0.060877,170.097336,5.00e-04
89,0.082996,0.069801,173.916107,5.00e-04
90,0.080450,0.068488,176.545074,5.00e-04
91,0.083201,0.069531,182.484802,5.00e-04
92,0.081211,0.074283,196.713058,5.00e-04
93,0.081749,0.070893,179.887238,5.00e-04
94,0.081458,0.065393,164.001114,5.00e-04
95,0.080595,0.065071,175.622330,5.00e-04
96,0.079472,0.063562,166.779617,5.00e-04
97,0.078631,0.075570,194.453598,5.00e-04
98,0.080109,0.059630,162.727158,5.00e-04
99,0.079680,0.063916,175.349915,5.00e-04
100,0.078009,0.071194,192.078979,5.00e-04
